Employee_ID,Age,Marital_Status,Distance_From_Home,Department,Job_Role,Business_Travel,Education_Field,Monthly_Income,Years_At_Company,Years_Since_Promotion,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Attrition
EMP_9059,29.0,Divorced,1.0,Human Resources,Paralegal,Non-Travel,Arts,8740.0,20,9,3.0,3,2,no
EMP_5801,52.0,married,9.0,Human Resources,Customer Service Rep,Travel_Rarely,Med,24418.0,3,2,3.0,4,2,Y
EMP_9031,26.0,Married,17.0,Marketing,Lab Technician,Travel_Rarely,Med,24218.0,11,0,4.0,2,4,yes
EMP_9479,52.0,Married,2.0,Finance,Software Engineer,Non-Travel,MBA,21107.0,3,1,2.0,4,1,Yes
EMP_1359,45.0,M,30.0,Research & Development,Accountant,Travel_Rarely,Medical,9814.0,13,1,4.0,2,4,Y
EMP_8623,54.0,Married,20.0,Research & Development,Support Specialist,Travel_Frequently,Med,11098.0,12,0,2.0,4,4,
EMP_5266,24.0,,,Legal,Marketing Manager,Travel_Rarely,Life Sciences,16717.0,15,4,3.0,4,1,Y
EMP_6177,46.0,Married,17.0,Human Resources,Accountant,Non-Travel,Medical,22580.0,6,3,3.0,1,2,Y
EMP_4453,25.0,S,10.0,IT,Legal Counsel,Travel_Rarely,Arts,11756.0,13,2,1.0,4,1,No
EMP_8559,32.0,,15.0,Marketing,IT Manager,Travel_Frequently,MBA,20186.0,4,1,1.0,1,3,yes
EMP_5126,46.0,S,1.0,Finance,Sales Executive,Non-Travel,Med,21940.0,10,0,3.0,3,1,NO
EMP_8579,43.0,Divorced,2.0,Manufacturing,Recruiter,Travel_Rarely,Other,14300.0,14,0,3.0,4,3,
EMP_3658,56.0,M,2.0,IT,Recruiter,Travel_Frequently,Technical Degree,3164.0,5,1,1.0,1,4,NO
EMP_7906,26.0, Married ,25.0,Finance,HR Manager,Non-Travel,MBA,5586.0,7,4,,4,2,YES
EMP_2373,33.0,single ,22.0,Operations,Operations Manager,Travel_Rarely,Life Sciences,20766.0,17,1,3.0,3,2,N
EMP_6807,22.0,,29.0,Finance,Sales Representative,Travel_Rarely,Medical,18969.0,4,0,1.0,3,4,Yes
EMP_3564,,Single,7.0,Manufacturing,Software Engineer,Non-Travel,Arts,6584.0,7,0,2.0,3,1,NO
EMP_7871,32.0,Single,23.0,Legal,Manager,Travel_Frequently,Technical Degree,5021.0,4,2,4.0,4,2,NO
EMP_8496,43.0,Divorced,30.0,Marketing,Customer Service Rep,Travel_Frequently,Medical,8850.0,10,9,4.0,1,2,no
EMP_5649,52.0,Divorced,27.0,Human Resources,Accountant,Travel_Frequently,Life Sciences,14776.0,8,7,1.0,2,4,yes
EMP_9446,50.0,,15.0,Operations,Sales Representative,Travel_Rarely,Arts,24871.0,5,4,2.0,3,1,yes
EMP_7316,59.0, Married ,16.0,Sales,Research Scientist,Travel_Frequently,Arts,17556.0,8,1,2.0,3,1,Leave
EMP_7771,50.0,Married,6.0,Operations,Support Specialist,Travel_Frequently,Life Sci,6835.0,9,5,1.0,3,2,no
EMP_2063,44.0,Married,28.0,IT,Legal Counsel,Travel_Rarely,Arts,22388.0,11,9,4.0,1,1,Y
EMP_3960,59.0,,18.0,Human Resources,Sales Executive,Travel_Rarely,Med,24354.0,4,1,1.0,3,1,Yes
EMP_1928,38.0,married,15.0,Finance,Exec,Non-Travel,Medical,9634.0,1,0,3.0,2,3,YES
EMP_3777,44.0,Divorced,11.0,Sales,Customer Service Rep,Travel_Frequently,Med,10761.0,13,10,3.0,1,3,
EMP_9102,200.0, Married ,16.0,Operations,Legal Counsel,,Life Sci,19515.0,7,0,3.0,3,3,yes
EMP_7403,58.0,Married,9.0,Human Resources,Staff ,Travel_Frequently,MBA,16662.0,15,3,3.0,1,1,no
EMP_2512,60.0,single ,27.0,R&D,Marketing Manager,Travel_Rarely,Other,8148.0,19,7,3.0,1,1,YES
EMP_3705,27.0,,21.0,Sales,HR Manager,Travel_Rarely,Other,5604.0,3,1,1.0,4,1,Y
EMP_6631,27.0,married,14.0,Finance,Operations Manager,Non-Travel,MBA,21508.0,20,5,1.0,3,3,N
EMP_1850,,D,7.0,Research & Development,Paralegal,Travel_Rarely,Other,,6,3,3.0,3,3,
EMP_4167,56.0,Married,18.0,Sales,Manufacturing Director,Non-Travel,Technical Degree,8111.0,15,9,4.0,3,2,NO
EMP_2707,45.0,Divorced,28.0,Manufacturing,Software Engineer,Non-Travel,MBA,3903.0,18,9,3.0,3,1,No
EMP_5471,60.0,Married,19.0,Sales,Supply Chain Manager,Travel_Frequently,Med,22513.0,10,0,1.0,1,2,NO
EMP_1834,27.0,Married,22.0,Operations,Legal Counsel,Non-Travel,Technical Degree,20750.0,10,3,4.0,4,2,yes
EMP_5211,53.0,D,27.0,Legal,HR Manager,Non-Travel,Life Sciences,,18,0,4.0,2,2,
EMP_6407,59.0,,5.0,Marketing,IT Manager,Travel_Frequently,MBA,,14,10,2.0,2,4,N
EMP_8595,25.0,M,1.0,IT,Operations Manager,Travel_Frequently,Other,24897.0,2,2,4.0,2,3,NO
EMP_8849,49.0,Single,26.0,Legal,Marketing Manager,Non-Travel,Life Sci,3292.0,1,1,2.0,3,3,
EMP_3012,34.0,Divorced,14.0,Sales,Operations Manager,Travel_Frequently,Arts,17788.0,4,0,4.0,4,3,No
EMP_6890,25.0,D,20.0,Marketing,Finance Analyst,Travel_Rarely,Arts,3032.0,7,2,1.0,1,1,No
EMP_9275,45.0,Married,29.0,Research & Development,Sales Executive,Travel_Frequently,Other,,3,2,1.0,2,2,yes
EMP_3846,47.0,married,14.0,Manufacturing,Recruiter,Travel_Rarely,Marketing,18571.0,15,1,1.0,4,1,
EMP_5934,38.0,S,18.0,Marketing,Supply Chain Manager,Travel_Rarely,MBA,22098.0,18,0,1.0,2,4,no
EMP_5641,56.0,,12.0,Manufacturing,Finance Analyst,Non-Travel,Other,21001.0,11,4,2.0,3,4,Yes
EMP_8835,48.0,Married,13.0,Marketing,Marketing Executive,Non-Travel,Technical Degree,8145.0,4,1,4.0,3,4,N
EMP_3466,58.0,M,23.0,Marketing,Software Engineer,Non-Travel,Med,19987.0,16,0,1.0,2,2,no
EMP_6628,56.0,single ,14.0,Manufacturing,Support Specialist,Travel_Rarely,Arts,20110.0,19,3,2.0,4,1,yes
EMP_6416,46.0,Single,29.0,Sales,Production Technician,Non-Travel,Arts,14388.0,14,0,3.0,3,2,N
EMP_5976,51.0,Single,29.0,Human Resources,Manufacturing Director,Non-Travel,Life Sci,18784.0,19,8,2.0,2,2,No
EMP_2560,52.0,single ,27.0,Manufacturing,Lab Technician,Travel_Rarely,Arts,8888.0,2,0,2.0,3,1,
EMP_7907,23.0,M,14.0,Finance,Production Technician,Non-Travel,Life Sciences,15079.0,15,2,4.0,4,4,Yes
EMP_8728,-5.0,married,18.0,Customer Support,Marketing Executive,Travel_Rarely,Life Sci,10180.0,11,10,2.0,3,4,Yes
EMP_7828,43.0,M,11.0,Marketing,HR Manager,Travel_Rarely,MBA,24028.0,17,1,,1,1,N
EMP_4458,47.0, Married ,2.0,Sales,Recruiter,Non-Travel,Med,15354.0,6,6,3.0,2,1,No
EMP_7938,52.0,,5.0,IT,Accountant,Travel_Rarely,Medical,22590.0,12,6,3.0,2,1,N
EMP_1404,45.0,Divorced,26.0,Operations,Operations Manager,Travel_Frequently,Medical,19303.0,11,4,4.0,3,1,YES
EMP_4125,28.0,M,8.0,Finance,Supply Chain Manager,Travel_Frequently,MBA,17867.0,4,1,3.0,3,4,YES
EMP_7349,33.0,single ,4.0,Sales,Production Technician,Travel_Frequently,Medical,24922.0,20,7,1.0,2,2,No
EMP_2950,37.0,Single,29.0,Operations,Finance Analyst,Travel_Frequently,Other,14759.0,20,5,3.0,3,4,Yes
EMP_3749,26.0, Married ,3.0,Finance,Finance Analyst,Travel_Rarely,Life Sciences,11240.0,7,3,4.0,4,1,Y
EMP_9308,48.0,D,25.0,Marketing,Supply Chain Manager,Travel_Rarely,Med,22324.0,8,8,1.0,2,4,YES
EMP_7868,35.0,Divorced,25.0,Manufacturing,Marketing Executive,Non-Travel,Life Sci,14932.0,5,0,3.0,3,2,yes
EMP_3940,57.0,Married,29.0,Human Resources,Marketing Executive,Travel_Frequently,Life Sciences,5187.0,9,7,4.0,1,4,no
EMP_5925,46.0,,7.0,Finance,IT Manager,Travel_Frequently,Arts,10898.0,7,2,2.0,4,1,NO
EMP_5942,51.0,,1.0,Legal,HR Manager,Travel_Frequently,Technical Degree,10940.0,20,2,4.0,2,4,NO
EMP_8368,28.0,single ,24.0,,HR Manager,Travel_Frequently,Medical,24419.0,8,4,,2,2,NO
EMP_4712,23.0,single ,24.0,Human Resources,Marketing Executive,Non-Travel,Medical,6886.0,8,2,2.0,4,1,No
EMP_6075,28.0,Single,10.0,Sales,IT Manager,Travel_Rarely,Life Sci,21525.0,16,6,4.0,4,3,No
EMP_3723,47.0,Single,16.0,Research & Development,Marketing Executive,Travel_Rarely,Life Sci,3484.0,4,2,1.0,3,3,
EMP_6503,30.0,Divorced,15.0,Sales,Customer Service Rep,Non-Travel,Other,,12,4,2.0,2,1,N
EMP_8471,32.0, Married ,18.0,Customer Support,HR Manager,Non-Travel,MBA,11221.0,18,7,4.0,1,1,no
EMP_7770,42.0,S,17.0,Legal,Recruiter,Travel_Frequently,Life Sciences,23272.0,4,4,3.0,4,2,N
EMP_2177,46.0,Single,20.0,Finance,Supply Chain Manager,Travel_Rarely,Technical Degree,9788.0,1,1,3.0,4,3,
EMP_2590,25.0, Married ,23.0,Operations,Customer Service Rep,Non-Travel,Arts,15300.0,9,5,2.0,4,1,No
EMP_9059,54.0,S,11.0,Human Resources,Sales Executive,Travel_Rarely,Med,5722.0,14,3,3.0,1,2,Y
EMP_4038,,Married,6.0,Marketing,Marketing Manager,Travel_Frequently,Other,23678.0,11,7,2.0,3,4,NO
EMP_7420,38.0,M,18.0,Operations,Production Technician,Travel_Rarely,Other,3576.0,14,10,3.0,1,2,
EMP_4993,32.0, Married ,27.0,Customer Support,HR Manager,Travel_Rarely,MBA,19980.0,14,6,3.0,3,4,No
EMP_8147,26.0,Married,6.0,Legal,Operations Manager,Travel_Frequently,Med,11018.0,14,3,1.0,1,4,No
EMP_5105,43.0,Divorced,,Research & Development,Marketing Executive,Travel_Frequently,Life Sciences,6046.0,15,2,4.0,1,4,No
EMP_5173,49.0,D,19.0,Customer Support,Marketing Executive,Non-Travel,Marketing,13018.0,12,9,4.0,1,2,
EMP_4039,52.0,Married,14.0,Operations,IT Manager,Non-Travel,Other,24437.0,16,1,4.0,4,1,YES
EMP_6014,29.0,M,26.0,Finance,Support Specialist,Travel_Rarely,Arts,8320.0,1,1,2.0,1,1,NO
EMP_4026,37.0,married,20.0,Marketing,Legal Counsel,Travel_Frequently,Marketing,9952.0,9,1,1.0,3,1,Y
EMP_4800,48.0,S,7.0,Legal,Production Technician,Travel_Rarely,Life Sci,24496.0,4,0,3.0,1,1,
EMP_1995,31.0,Married,19.0,Manufacturing,Marketing Manager,Non-Travel,Life Sci,3998.0,4,2,1.0,4,1,no
EMP_2345,49.0,Divorced,30.0,Sales,Marketing Executive,Non-Travel,Life Sciences,,19,5,1.0,3,4,1
EMP_4494,28.0,Single,18.0,Legal,HR Manager,Non-Travel,MBA,11989.0,12,1,3.0,4,2,
EMP_1479,52.0,Divorced,2.0,Research & Development,Sales Executive,Non-Travel,Arts,24842.0,6,3,1.0,1,2,Y
EMP_6963,24.0,Married,16.0,Manufacturing,HR Manager,Non-Travel,Technical Degree,9231.0,20,9,3.0,4,4,no
EMP_7723,44.0,Divorced,2.0,Human Resources,Legal Counsel,Travel_Frequently,MBA,12493.0,13,0,2.0,2,2,NO
EMP_3231,49.0,M,10.0,Customer Support,Sales Representative,Non-Travel,Med,7154.0,15,7,4.0,2,4,
EMP_7028,38.0,,19.0,Marketing,Customer Service Rep,Travel_Rarely,Arts,8921.0,7,4,2.0,1,3,NO
EMP_3709,45.0,Divorced,8.0,Human Resources,Supply Chain Manager,Travel_Rarely,Other,13524.0,12,4,4.0,4,4,Y
EMP_1623,54.0,,12.0,Sales,HR Manager,Non-Travel,Medical,3566.0,13,7,2.0,2,2,N
EMP_4667,51.0,Divorced,16.0,IT,Finance Analyst,Travel_Frequently,Other,8018.0,15,8,3.0,2,3,Yes
EMP_5338,Twenty Five,Divorced,4.0,,Supply Chain Manager,Non-Travel,Other,8058.0,3,0,3.0,3,3,Yes
EMP_4566,34.0,Single,21.0,Marketing,Sales Representative,Travel_Rarely,Arts,12750.0,16,7,4.0,2,4,Y
EMP_9057,46.0,D,2.0,Legal,Lab Technician,Travel_Frequently,Life Sciences,21499.0,9,4,4.0,1,3,N
EMP_6324,44.0,Married,4.0,Finance,IT Manager,Travel_Rarely,MBA,6794.0,16,6,2.0,1,1,YES
EMP_3483,36.0,,23.0,Manufacturing,Accountant,Travel_Rarely,Arts,7895.0,19,7,1.0,2,1,NO
EMP_8062,40.0,S,16.0,Customer Support,Marketing Executive,Non-Travel,Technical Degree,23244.0,13,10,4.0,1,4,Active
EMP_5179,53.0, Married ,14.0,Finance,HR Manager,Travel_Frequently,Life Sci,11427.0,11,3,3.0,3,1,Y
EMP_6673,43.0,Single,17.0,Manufacturing,Sales Representative,Travel_Frequently,Arts,16067.0,12,1,1.0,1,1,Yes
EMP_6432,26.0,Married,7.0,Sales,Software Engineer,Non-Travel,Marketing,24167.0,15,2,1.0,4,4,N
EMP_8338,31.0,,16.0,Operations,Manufacturing Director,Travel_Frequently,Life Sci,3019.0,15,1,2.0,2,3,Yes
EMP_3993,37.0,single ,19.0,IT,Sales Executive,Travel_Frequently,Life Sciences,20978.0,16,8,3.0,2,4,Leave
EMP_3455,37.0,Married,22.0,Manufacturing,IT Manager,Travel_Rarely,MBA,13673.0,8,4,2.0,4,4,N
EMP_8442,47.0,Single,27.0,Finance,Recruiter,Non-Travel,Marketing,21400.0,10,9,2.0,3,3,N
EMP_5406,56.0,D,26.0,Customer Support,HR Manager,Travel_Rarely,Technical Degree,17527.0,19,10,1.0,3,1,NO
EMP_7956,27.0,M,7.0,IT,Paralegal,Travel_Rarely,MBA,4128.0,5,3,3.0,3,3,Y
EMP_4559,31.0,Married,30.0,Research & Development,IT Manager,Non-Travel,Life Sci,16490.0,20,10,4.0,3,4,NO
EMP_6586,39.0,M,27.0,Sales,IT Manager,Travel_Rarely,Arts,10532.0,19,0,2.0,4,4,Y
EMP_1074,43.0,married,30.0,Manufacturing,IT Manager,Travel_Rarely,Med,7064.0,13,0,1.0,1,4,Y
EMP_6907,47.0,single ,,Customer Support,Customer Service Rep,Travel_Rarely,Life Sciences,18099.0,16,0,3.0,4,1,yes
EMP_5538,53.0,married,3.0,IT,Production Technician,Travel_Rarely,Other,16231.0,11,3,3.0,1,3,N
EMP_5066,48.0,Single,9.0,TBD,Customer Service Rep,Travel_Frequently,MBA,7094.0,5,3,4.0,2,2,
EMP_4734,38.0,Divorced,23.0,Customer Support,Support Specialist,Travel_Frequently,Marketing,3004.0,3,3,2.0,2,3,N
EMP_4558,50.0,married,3.0,Finance,HR Manager,Travel_Rarely,Med,16186.0,13,4,2.0,2,1,No
EMP_4066,59.0,D,4.0,IT,Operations Manager,Travel_Frequently,Med,13663.0,12,9,3.0,3,3,yes
EMP_3794,40.0,,24.0,Marketing,Operations Manager,Travel_Frequently,Med,24611.0,5,2,1.0,3,2,yes
EMP_6498,57.0,M,19.0,Legal,Paralegal,Travel_Rarely,Life Sciences,7254.0,17,8,4.0,3,4,yes
EMP_5622,50.0,married,6.0,Finance,Supply Chain Manager,Travel_Frequently,Marketing,20242.0,15,4,2.0,1,2,No
EMP_1835,59.0, Married ,12.0,Manufacturing,IT Manager,Travel_Rarely,Marketing,20797.0,12,0,1.0,4,4,Yes
EMP_7636,51.0,D,16.0,Human Resources,Sales Executive,Travel_Frequently,Life Sciences,,13,7,2.0,4,2,No
EMP_2537,50.0, Married ,8.0,Research & Development,Marketing Manager,Non-Travel,Other,6988.0,1,1,2.0,4,2,N
EMP_9009,54.0, Married ,10.0,Manufacturing,HR Manager,Travel_Frequently,MBA,11980.0,18,3,3.0,1,1,Yes
EMP_7850,39.0, Married ,22.0,Marketing,Sales Representative,Non-Travel,Technical Degree,50000.0,5,4,2.0,4,4,NO
EMP_6820,51.0, Married ,16.0,Finance,Paralegal,Non-Travel,MBA,TBD,16,6,1.0,3,2,No
EMP_1405,58.0,married,7.0,Legal,Staff ,Travel_Rarely,MBA,,17,5,3.0,3,4,
EMP_6228,31.0,Divorced,6.0,Operations,Marketing Manager,Non-Travel,MBA,17464.0,13,8,2.0,4,3,N
EMP_7124,28.0,Divorced,6.0,Operations,Paralegal,Travel_Rarely,Technical Degree,TBD,18,10,3.0,4,4,
EMP_6152,,Single,19.0,TBD,Sales Representative,Travel_Rarely,Life Sci,20785.0,20,1,1.0,1,4,
EMP_6219,34.0,Divorced,17.0,Sales,Operations Manager,Travel_Rarely,Other,12183.0,17,0,4.0,3,4,Y
EMP_1007,60.0,married,19.0,Customer Support,Software Engineer,Travel_Rarely,Technical Degree,23784.0,14,1,3.0,1,4,yes
EMP_5317,39.0,,23.0,IT,Marketing Executive,Travel_Rarely,Other,21466.0,1,0,3.0,3,4,N
EMP_7996,44.0,Married,4.0,Human Resources,Support Specialist,Travel_Frequently,Life Sci,,4,3,4.0,3,4,Y
EMP_8693,38.0,single ,23.0,Sales,Sales Representative,Travel_Frequently,Medical,21815.0,15,5,2.0,3,3,Y
EMP_3675,48.0,M,29.0,Marketing,Operations Manager,Travel_Frequently,Medical,21368.0,14,6,2.0,4,2,
EMP_5813,60.0,,3.0,Research & Development,Legal Counsel,Travel_Rarely,Medical,16412.0,5,3,1.0,3,4,yes
EMP_7791,54.0,Divorced,4.0,Operations,Marketing Manager,Travel_Frequently,Life Sci,14328.0,4,0,3.0,4,2,No
EMP_7568,25.0,S,12.0,Human Resources,Sales Executive,Non-Travel,Med,4044.0,20,2,3.0,2,3,yes
EMP_7772,40.0,single ,4.0,Legal,Support Specialist,Travel_Rarely,MBA,5386.0,4,3,3.0,4,1,Y
EMP_2675,26.0,Divorced,1.0,Research & Development,Manufacturing Director,Travel_Rarely,Other,14023.0,19,2,3.0,4,2,no
EMP_3340,41.0,Divorced,12.0,Legal,Production Technician,Non-Travel,Other,12937.0,10,7,1.0,3,2,yes
EMP_1957,53.0,married,5.0,Human Resources,Research Scientist,Travel_Rarely,Technical Degree,6292.0,17,6,,1,4,
EMP_4261,Unknown,Married,26.0,Legal,Recruiter,Non-Travel,Med,11381.0,15,0,2.0,2,3,
EMP_3718,50.0,Divorced,25.0,Manufacturing,Research Scientist,Non-Travel,Technical Degree,13725.0,13,0,1.0,3,1,NO
EMP_2942,52.0,single ,5.0,Sales,Finance Analyst,Non-Travel,Life Sciences,19105.0,14,5,1.0,4,2,No
EMP_5595,55.0,single ,24.0,Sales,IT Manager,Travel_Frequently,Life Sciences,21800.0,3,1,2.0,2,3,
EMP_1151,49.0,married,20.0,Manufacturing,Sales Executive,Travel_Frequently,Arts,15632.0,18,7,3.0,3,3,No
EMP_6349,52.0,D,9.0,Human Resources,Customer Service Rep,Travel_Rarely,Other,21908.0,18,8,3.0,2,2,Yes
EMP_5489,48.0,S,2.0,Operations,Paralegal,Travel_Frequently,Life Sci,7951.0,16,6,2.0,1,3,YES
EMP_2028,37.0, Married ,17.0,Customer Support,Operations Manager,Travel_Frequently,Other,20700.0,11,2,4.0,2,1,yes
EMP_7205,54.0,Single,22.0,Finance,Operations Manager,Travel_Rarely,Arts,10460.0,3,1,1.0,3,2,yes
EMP_2067,52.0,single ,15.0,Marketing,Paralegal,Travel_Frequently,MBA,8411.0,12,3,2.0,3,1,yes
EMP_1687,33.0,D,22.0,Manufacturing,Research Scientist,Travel_Rarely,Other,19604.0,15,9,3.0,3,1,NO
EMP_4800,58.0,Single,22.0,Operations,Lab Technician,Non-Travel,Other,7186.0,17,2,4.0,4,3,N
EMP_5300,51.0,Divorced,19.0,Customer Support,Lab Technician,Non-Travel,Arts,20160.0,7,1,2.0,3,1,Y
EMP_1910,35.0, Married ,14.0,IT,Sales Representative,Non-Travel,Medical,11218.0,14,2,4.0,1,2,Y
EMP_1349,39.0,Single,7.0,Finance,Operations Manager,Non-Travel,Technical Degree,7002.0,15,1,2.0,1,2,no
EMP_5672,24.0,S,22.0,TBD,IT Manager,Non-Travel,Medical,17065.0,9,4,3.0,1,2,no
EMP_2387,24.0,S,8.0,IT,Accountant,Travel_Rarely,Life Sciences,17305.0,12,4,2.0,1,3,Y
EMP_4178,51.0,S,29.0,Sales,Sales Representative,Travel_Rarely,Life Sciences,3633.0,7,1,4.0,1,3,no
EMP_6518,30.0, Married ,13.0,Legal,Paralegal,Travel_Rarely,Medical,21249.0,8,4,1.0,1,1,NO
EMP_5772,35.0,Single,14.0,Customer Support,Manufacturing Director,Non-Travel,Med,6669.0,3,1,4.0,2,1,Y
EMP_6980,33.0,S,25.0,Legal,Legal Counsel,Travel_Frequently,Life Sciences,3696.0,17,8,3.0,4,4,Yes
EMP_8612,59.0,Single,5.0,IT,Sales Representative,Travel_Rarely,Life Sciences,7737.0,3,1,2.0,2,4,Yes
EMP_6804,50.0, Married ,23.0,IT,Accountant,Non-Travel,Life Sciences,22451.0,4,4,1.0,4,4,no
EMP_2940,32.0,Married,4.0,Legal,IT Manager,Travel_Rarely,Medical,6359.0,2,2,1.0,3,2,Yes
EMP_5368,32.0,single ,,Research & Development,Accountant,Non-Travel,Technical Degree,21361.0,8,7,3.0,3,3,Y
EMP_7453,44.0,married,2.0,Human Resources,Software Engineer,Non-Travel,Arts,8037.0,10,5,1.0,2,3,No
EMP_2575,31.0,Married,29.0,Marketing,IT Manager,Non-Travel,MBA,18896.0,1,1,2.0,4,2,no
EMP_7823,40.0,S,23.0,Manufacturing,HR Manager,Travel_Rarely,Technical Degree,19408.0,10,5,3.0,4,1,N
EMP_8774,57.0,single ,19.0,Research & Development,Production Technician,Travel_Rarely,MBA,22075.0,2,1,3.0,3,2,Y
EMP_4292,43.0,M,13.0,Customer Support,Lab Technician,Travel_Rarely,Technical Degree,24983.0,8,3,3.0,1,2,YES
EMP_4801,54.0,Single,9.0,IT,Legal Counsel,Travel_Rarely,MBA,10187.0,18,8,2.0,1,3,
EMP_2090,42.0,Single,3.0,Legal,HR Manager,Travel_Rarely,Marketing,5643.0,5,5,4.0,2,4,N
EMP_6001,25.0,single ,27.0,Customer Support,Legal Counsel,Travel_Rarely,Technical Degree,19629.0,5,1,1.0,3,1,N
EMP_5721,48.0,Divorced,1.0,Manufacturing,IT Manager,Non-Travel,Medical,13793.0,20,9,2.0,1,1,yes
EMP_1166,42.0,Divorced,21.0,Legal,Paralegal,Non-Travel,Medical,17774.0,6,1,3.0,3,3,N
EMP_6565,52.0,Single,16.0,Human Resources,Software Engineer,Travel_Rarely,Life Sci,22942.0,8,3,2.0,2,4,no
EMP_2671,36.0,Single,16.0,Manufacturing,Operations Manager,Travel_Rarely,Med,100000.0,6,2,2.0,1,1,
EMP_8712,36.0,Divorced,13.0,Legal,Manufacturing Director,Non-Travel,MBA,12748.0,10,10,4.0,3,3,Yes
EMP_6335,47.0,,6.0,Sales,Legal Counsel,Travel_Rarely,Life Sciences,12438.0,9,8,2.0,3,3,YES
EMP_4927,22.0,single ,23.0,Research & Development,Production Technician,Travel_Rarely,Med,15823.0,9,4,2.0,1,2,
EMP_7730,40.0,married,23.0,Sales,Customer Service Rep,Travel_Frequently,Life Sci,15252.0,17,0,4.0,4,3,NO
EMP_9817,50.0,D,3.0,Sales,Software Engineer,Travel_Frequently,Life Sci,18312.0,3,3,3.0,1,2,Yes
EMP_3072,59.0,,12.0,Manufacturing,IT Manager,Travel_Frequently,Med,7953.0,5,5,3.0,3,3,yes
EMP_1908,54.0,S,12.0,Legal,Software Engineer,Travel_Frequently,Life Sciences,18506.0,1,1,4.0,1,3,yes
EMP_4565,27.0,D,12.0,IT,Sales Executive,Travel_Rarely,Medical,6015.0,12,2,4.0,1,2,yes
EMP_7628,22.0,Married,1.0,Finance,Accountant,Travel_Frequently,Other,22608.0,18,9,2.0,2,3,yes
EMP_7683,28.0,,4.0,Legal,Production Technician,Non-Travel,Technical Degree,14752.0,1,1,1.0,1,3,yes
EMP_2691,55.0,single ,25.0,Finance,Legal Counsel,Travel_Rarely,MBA,22608.0,19,10,3.0,2,4,N
EMP_3308,30.0,,17.0,IT,Support Specialist,Travel_Frequently,Life Sci,23517.0,2,1,1.0,2,2,N
EMP_6631,46.0,Single,20.0,IT,Sales Executive,Travel_Rarely,Life Sciences,20109.0,13,1,1.0,3,1,no
EMP_2423,26.0,Single,6.0,Marketing,Research Scientist,Travel_Frequently,Marketing,19506.0,9,4,4.0,4,2,Yes
EMP_3652,43.0,single ,18.0,Manufacturing,Sales Representative,Travel_Rarely,Arts,24427.0,19,8,2.0,1,2,no
EMP_1188,30.0,S,1.0,Marketing,Production Technician,Travel_Frequently,Technical Degree,24458.0,9,8,3.0,3,3,Y
EMP_2753,39.0,Married,18.0,IT/IS,IT Manager,Non-Travel,Technical Degree,12394.0,1,1,2.0,3,3,YES
EMP_8911,27.0,Married,19.0,Human Resources,Recruiter,Non-Travel,Med,17190.0,15,10,2.0,4,2,N
EMP_6280,30.0,Divorced,7.0,Marketing,HR Manager,Non-Travel,Med,8447.0,3,2,2.0,2,3,
EMP_4144,24.0,M,27.0,Finance,HR Manager,Travel_Frequently,Life Sci,4729.0,11,8,1.0,1,3,No
EMP_1303,35.0,married,26.0,IT,Accountant,Travel_Frequently,Life Sci,22631.0,6,4,3.0,3,3,YES
EMP_1496,56.0,married,7.0,Finance,Lab Technician,Travel_Frequently,Other,12553.0,7,0,4.0,1,4,N
EMP_7218,59.0,single ,29.0,Sales,Marketing Executive,Travel_Rarely,Technical Degree,15984.0,6,0,4.0,2,4,yes
EMP_8550,39.0,Married,16.0,IT,Software Engineer,Non-Travel,Med,10565.0,15,4,3.0,3,4,no
EMP_6250,30.0,single ,15.0,Customer Support,Manufacturing Director,Travel_Frequently,Med,14697.0,16,3,3.0,1,2,Y
EMP_1992,26.0, Married ,14.0,Human Resources,Accountant,Travel_Rarely,Other,20952.0,9,5,3.0,1,1,yes
EMP_9391,26.0,married,10.0,Marketing,HR Manager,Travel_Rarely,Arts,22360.0,13,0,4.0,3,4,
EMP_4221,Unknown,S,1.0,Finance,Accountant,Non-Travel,MBA,,15,3,4.0,1,3,No
EMP_7843,31.0,Divorced,23.0,Finance,Legal Counsel,Travel_Rarely,Technical Degree,,12,6,3.0,3,1,Yes
EMP_6969,50.0,,24.0,,Sales Executive,Travel_Frequently,Medical,13135.0,17,4,4.0,2,2,Yes
EMP_9992,44.0,D,1.0,Customer Support,Manufacturing Director,Travel_Frequently,Medical,19868.0,5,1,2.0,2,4,No
EMP_4963,48.0,married,1.0,Marketing,Staff ,Travel_Frequently,Medical,23492.0,4,2,1.0,2,2,NO
EMP_1183,60.0,S,1.0,Sales,Paralegal,Non-Travel,Med,14031.0,15,4,4.0,2,4,N
EMP_8053,46.0,D,11.0,IT,Customer Service Rep,Travel_Rarely,Arts,8846.0,5,0,2.0,1,3,YES
EMP_2713,60.0,,7.0,Research & Development,Research Scientist,Travel_Rarely,Life Sciences,5446.0,7,2,3.0,2,2,NO
EMP_9175,32.0,married,6.0,Legal,Research Scientist,Non-Travel,Other,19720.0,16,8,1.0,4,2,Yes
EMP_9946,48.0, Married ,19.0,Human Resources,Marketing Executive,Travel_Frequently,Technical Degree,,19,2,4.0,1,1,
EMP_2665,43.0, Married ,12.0,Legal,Lab Technician,Non-Travel,Med,24759.0,7,7,2.0,1,4,yes
