EmployeeID,Age,MaritalStatus,DistanceFromHome,Department,JobRole,BusinessTravel,EducationField,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Attrition,Attrition_Predicted,Probability,Risk
EMP_2512,60.0,Single,27.0,Research & Development,Marketing Manager,Travel_Rarely,Other,8148.0,19,7,3.0,1,1,1,1,68.96,High Risk
EMP_3705,27.0,Unknown,21.0,Sales,HR Manager,Travel_Rarely,Other,5604.0,3,1,1.0,4,1,1,1,72.09,High Risk
EMP_5641,56.0,Unknown,12.0,Manufacturing,Finance Analyst,Non-Travel,Other,21001.0,11,4,2.0,3,4,1,1,64.57,High Risk
EMP_6628,56.0,Single,14.0,Manufacturing,Support Specialist,Travel_Rarely,Arts,20110.0,19,3,2.0,4,1,1,1,63.04,High Risk
EMP_8728,41.0,Married,18.0,Customer Support,Marketing Executive,Travel_Rarely,Life Sciences,10180.0,11,10,2.0,3,4,1,1,61.57,High Risk
EMP_2950,37.0,Single,29.0,Operations,Finance Analyst,Travel_Frequently,Other,14759.0,20,5,3.0,3,4,1,1,63.87,High Risk
EMP_9308,48.0,Divorced,25.0,Marketing,Supply Chain Manager,Travel_Rarely,Medical,22324.0,8,8,1.0,2,4,1,1,67.16,High Risk
EMP_4039,52.0,Married,14.0,Operations,IT Manager,Non-Travel,Other,24437.0,16,1,4.0,4,1,1,1,64.73,High Risk
EMP_4026,37.0,Married,20.0,Marketing,Legal Counsel,Travel_Frequently,Marketing,9952.0,9,1,1.0,3,1,1,1,61.83,High Risk
EMP_3709,45.0,Divorced,8.0,Human Resources,Supply Chain Manager,Travel_Rarely,Other,13524.0,12,4,4.0,4,4,1,1,67.58,High Risk
EMP_4667,51.0,Divorced,16.0,IT,Finance Analyst,Travel_Frequently,Other,8018.0,15,8,3.0,2,3,1,1,60.09,High Risk
EMP_6324,44.0,Married,4.0,Finance,IT Manager,Travel_Rarely,MBA,6794.0,16,6,2.0,1,1,1,1,62.1,High Risk
EMP_6673,43.0,Single,17.0,Manufacturing,Sales Representative,Travel_Frequently,Arts,16067.0,12,1,1.0,1,1,1,1,66.77,High Risk
EMP_8338,31.0,Unknown,16.0,Operations,Manufacturing Director,Travel_Frequently,Life Sciences,3019.0,15,1,2.0,2,3,1,1,63.41,High Risk
EMP_4066,59.0,Divorced,4.0,IT,Operations Manager,Travel_Frequently,Medical,13663.0,12,9,3.0,3,3,1,1,67.49,High Risk
EMP_3794,40.0,Unknown,24.0,Marketing,Operations Manager,Travel_Frequently,Medical,24611.0,5,2,1.0,3,2,1,1,74.24,High Risk
EMP_6498,57.0,Married,19.0,Legal,Paralegal,Travel_Rarely,Life Sciences,7254.0,17,8,4.0,3,4,1,1,61.59,High Risk
EMP_1835,59.0,Married,12.0,Manufacturing,IT Manager,Travel_Rarely,Marketing,20797.0,12,0,1.0,4,4,1,1,70.32,High Risk
EMP_6219,34.0,Divorced,17.0,Sales,Operations Manager,Travel_Rarely,Other,12183.0,17,0,4.0,3,4,1,1,66.83,High Risk
EMP_8693,38.0,Single,23.0,Sales,Sales Representative,Travel_Frequently,Medical,21815.0,15,5,2.0,3,3,1,1,64.59,High Risk
EMP_5813,60.0,Unknown,3.0,Unknown,Legal Counsel,Travel_Rarely,Medical,16412.0,5,3,1.0,3,4,1,1,72.04,High Risk
EMP_7772,40.0,Single,4.0,Legal,Support Specialist,Travel_Rarely,MBA,5386.0,4,3,3.0,4,1,1,1,67.94,High Risk
EMP_3340,41.0,Divorced,12.0,Legal,Production Technician,Non-Travel,Other,12937.0,10,7,1.0,3,2,1,1,61.36,High Risk
EMP_6349,52.0,Divorced,9.0,Human Resources,Customer Service Rep,Travel_Rarely,Other,21908.0,18,8,3.0,2,2,1,1,64.6,High Risk
EMP_7205,54.0,Single,22.0,Finance,Operations Manager,Travel_Rarely,Arts,10460.0,3,1,1.0,3,2,1,1,67.96,High Risk
EMP_8612,59.0,Single,5.0,IT,Sales Representative,Travel_Rarely,Life Sciences,7737.0,3,1,2.0,2,4,1,1,69.38,High Risk
EMP_2940,32.0,Married,4.0,Legal,IT Manager,Travel_Rarely,Medical,6359.0,2,2,1.0,3,2,1,1,66.78,High Risk
EMP_5368,32.0,Single,16.0,Unknown,Accountant,Non-Travel,Technical Degree,21361.0,8,7,3.0,3,3,1,1,62.25,High Risk
EMP_4292,43.0,Married,13.0,Customer Support,Lab Technician,Travel_Rarely,Technical Degree,24983.0,8,3,3.0,1,2,1,1,70.26,High Risk
EMP_5721,48.0,Divorced,1.0,Manufacturing,IT Manager,Non-Travel,Medical,13793.0,20,9,2.0,1,1,1,1,63.86,High Risk
EMP_6335,47.0,Unknown,6.0,Sales,Legal Counsel,Travel_Rarely,Life Sciences,12438.0,9,8,2.0,3,3,1,1,61.92,High Risk
EMP_9817,50.0,Divorced,3.0,Sales,Software Engineer,Travel_Frequently,Life Sciences,18312.0,3,3,3.0,1,2,1,1,67.08,High Risk
EMP_2423,26.0,Single,6.0,Marketing,Research Scientist,Travel_Frequently,Marketing,19506.0,9,4,4.0,4,2,1,1,63.57,High Risk
EMP_2753,39.0,Married,18.0,IT,IT Manager,Non-Travel,Technical Degree,12394.0,1,1,2.0,3,3,1,1,62.16,High Risk
EMP_1992,26.0,Married,14.0,Human Resources,Accountant,Travel_Rarely,Other,20952.0,9,5,3.0,1,1,1,1,66.03,High Risk
EMP_6969,50.0,Unknown,24.0,Unknown,Sales Executive,Travel_Frequently,Medical,13135.0,17,4,4.0,2,2,1,1,62.18,High Risk
EMP_8053,46.0,Divorced,11.0,IT,Customer Service Rep,Travel_Rarely,Arts,8846.0,5,0,2.0,1,3,1,1,69.7,High Risk
EMP_2665,43.0,Married,12.0,Legal,Lab Technician,Non-Travel,Medical,24759.0,7,7,2.0,1,4,1,1,66.06,High Risk
EMP_9763,51.0,Married,5.0,Manufacturing,Marketing Executive,Non-Travel,Arts,4417.0,11,1,3.0,3,1,1,1,61.5,High Risk
EMP_7046,56.0,Married,25.0,Sales,Supply Chain Manager,Travel_Rarely,Medical,13974.5,9,5,1.0,4,3,1,1,68.95,High Risk
EMP_6850,60.0,Divorced,25.0,Marketing,Production Technician,Travel_Rarely,MBA,6531.0,11,9,4.0,1,3,1,1,62.89,High Risk
EMP_6445,33.0,Unknown,4.0,Legal,Staff,Travel_Rarely,Medical,6529.0,4,2,3.0,4,1,1,1,69.36,High Risk
EMP_6991,27.0,Divorced,30.0,Customer Support,Paralegal,Travel_Rarely,Technical Degree,7462.0,3,1,3.0,2,2,1,1,67.61,High Risk
EMP_5193,39.0,Divorced,21.0,Legal,Operations Manager,Non-Travel,Technical Degree,17942.0,20,6,2.0,1,4,1,1,64.28,High Risk
EMP_3716,52.0,Divorced,26.0,Sales,Accountant,Non-Travel,Technical Degree,21877.0,14,5,4.0,3,1,1,1,63.61,High Risk
EMP_7011,33.0,Divorced,28.0,Operations,Accountant,Travel_Rarely,Medical,23424.0,6,1,4.0,3,4,1,1,62.02,High Risk
EMP_1276,40.0,Divorced,28.0,Customer Support,Finance Analyst,Travel_Frequently,Medical,17172.0,9,3,3.0,1,3,1,1,62.1,High Risk
EMP_2943,41.0,Single,6.0,Customer Support,Software Engineer,Non-Travel,Technical Degree,17298.0,17,4,4.0,3,3,1,1,64.88,High Risk
EMP_8331,31.0,Single,11.0,Marketing,Finance Analyst,Travel_Frequently,MBA,6191.0,12,5,4.0,3,3,1,1,60.11,High Risk
EMP_5464,52.0,Single,5.0,Customer Support,Legal Counsel,Travel_Frequently,Marketing,11438.0,8,3,3.0,2,1,1,1,62.38,High Risk
EMP_2920,58.0,Married,20.0,Customer Support,IT Manager,Travel_Frequently,Marketing,5284.0,8,4,1.0,1,2,1,1,65.21,High Risk
EMP_2260,39.0,Married,14.0,Human Resources,Production Technician,Travel_Frequently,Technical Degree,5922.0,13,4,4.0,2,2,1,1,61.06,High Risk
EMP_2391,52.0,Single,13.0,Marketing,Lab Technician,Travel_Frequently,Life Sciences,13974.5,11,6,1.0,2,1,1,1,65.75,High Risk
EMP_6347,49.0,Single,8.0,IT,Software Engineer,Travel_Frequently,Technical Degree,100000.0,11,9,4.0,3,4,1,1,64.91,High Risk
EMP_8766,47.0,Married,9.0,Human Resources,Recruiter,Travel_Frequently,Technical Degree,16114.0,4,3,2.0,3,1,1,1,61.63,High Risk
EMP_5188,50.0,Single,19.0,Unknown,Marketing Executive,Non-Travel,Arts,5026.0,12,2,2.0,3,4,1,1,70.24,High Risk
EMP_8398,36.0,Married,10.0,Customer Support,Paralegal,Non-Travel,Technical Degree,21993.0,1,0,1.0,3,3,1,1,69.38,High Risk
EMP_7358,52.0,Divorced,19.0,Operations,Software Engineer,Travel_Frequently,Life Sciences,10633.0,3,0,2.0,1,4,1,1,67.35,High Risk
EMP_2894,34.0,Married,6.0,IT,Paralegal,Non-Travel,Medical,19020.0,15,0,1.0,4,2,1,1,64.01,High Risk
EMP_6074,27.0,Married,29.0,Manufacturing,Marketing Executive,Travel_Frequently,Arts,13141.0,12,0,4.0,4,2,1,1,71.08,High Risk
EMP_6537,49.0,Married,16.0,Customer Support,Manufacturing Director,Travel_Frequently,Other,15422.0,6,2,1.0,4,3,1,1,62.63,High Risk
EMP_8925,53.0,Unknown,27.0,Sales,Research Scientist,Travel_Frequently,MBA,21172.0,6,0,2.0,3,4,1,1,69.79,High Risk
EMP_9770,58.0,Married,5.0,Customer Support,Production Technician,Travel_Frequently,Arts,12478.0,7,1,2.0,1,4,1,1,68.43,High Risk
EMP_7747,48.0,Divorced,25.0,IT,Paralegal,Travel_Frequently,Arts,8096.0,13,4,1.0,2,1,1,1,66.64,High Risk
EMP_5950,45.0,Divorced,15.0,Marketing,Customer Service Rep,Non-Travel,MBA,12132.0,18,0,1.0,1,2,1,1,61.93,High Risk
EMP_9573,55.0,Divorced,6.0,Marketing,Production Technician,Travel_Rarely,Life Sciences,14094.0,5,0,2.0,3,3,1,1,65.37,High Risk
EMP_5322,45.0,Single,4.0,Operations,Operations Manager,Non-Travel,Life Sciences,19545.0,17,9,2.0,1,1,1,1,65.15,High Risk
EMP_7293,49.0,Divorced,25.0,Manufacturing,Research Scientist,Travel_Frequently,Life Sciences,12898.0,12,7,4.0,2,1,1,1,62.63,High Risk
EMP_5272,25.0,Single,7.0,Unknown,Marketing Manager,Travel_Frequently,Medical,23948.0,6,0,1.0,4,3,1,1,67.48,High Risk
EMP_5337,30.0,Married,29.0,Unknown,Sales Representative,Non-Travel,Marketing,50000.0,1,0,3.0,4,3,1,1,69.87,High Risk
EMP_2365,45.0,Divorced,7.0,Finance,Sales Representative,Travel_Frequently,Marketing,19395.0,10,9,4.0,2,1,1,1,65.84,High Risk
EMP_2620,58.0,Married,8.0,Manufacturing,Supply Chain Manager,Travel_Rarely,Medical,18821.0,7,0,1.0,4,4,1,1,70.56,High Risk
EMP_1761,28.0,Unknown,29.0,Customer Support,Accountant,Non-Travel,Life Sciences,21478.0,20,5,1.0,3,4,1,1,70.31,High Risk
EMP_7671,24.0,Married,6.0,Customer Support,Production Technician,Travel_Frequently,Medical,13974.5,16,0,3.0,1,4,1,1,61.81,High Risk
EMP_3462,41.0,Unknown,7.0,Customer Support,Software Engineer,Travel_Frequently,MBA,3690.0,15,6,2.0,1,4,1,1,61.42,High Risk
EMP_1813,38.0,Divorced,24.0,Legal,Marketing Executive,Non-Travel,Technical Degree,5961.0,10,0,4.0,2,3,1,1,65.61,High Risk
EMP_7848,52.0,Married,12.0,Unknown,Finance Analyst,Travel_Rarely,Life Sciences,17684.0,14,2,4.0,2,2,1,1,60.23,High Risk
EMP_8545,51.0,Single,12.0,Operations,Legal Counsel,Travel_Rarely,Medical,13997.0,17,5,1.0,2,4,1,1,61.88,High Risk
EMP_8429,39.0,Divorced,14.0,IT,Finance Analyst,Travel_Rarely,Arts,15390.0,18,0,4.0,3,2,1,1,63.3,High Risk
EMP_3198,46.0,Married,14.0,Customer Support,Lab Technician,Travel_Rarely,Technical Degree,20269.0,13,3,4.0,3,3,1,1,67.29,High Risk
EMP_9859,36.0,Married,14.0,Manufacturing,Marketing Executive,Non-Travel,Other,10407.0,8,7,4.0,2,4,1,1,60.29,High Risk
EMP_6818,30.0,Divorced,28.0,Marketing,Support Specialist,Travel_Frequently,Medical,14249.0,6,0,3.0,2,3,1,1,64.04,High Risk
EMP_3388,44.0,Single,19.0,Sales,Supply Chain Manager,Travel_Frequently,Medical,15312.0,1,1,1.0,4,3,1,1,68.48,High Risk
EMP_9927,48.0,Single,25.0,Legal,HR Manager,Travel_Frequently,Arts,7729.0,20,9,3.0,3,1,1,1,66.1,High Risk
EMP_9168,28.0,Single,6.0,IT,Operations Manager,Travel_Rarely,Medical,24627.0,13,7,2.0,1,4,1,1,65.83,High Risk
EMP_6044,24.0,Unknown,1.0,Sales,IT Manager,Non-Travel,Medical,20166.0,3,1,2.0,3,2,1,1,64.93,High Risk
EMP_9105,51.0,Married,5.0,Finance,Lab Technician,Travel_Rarely,Life Sciences,10860.0,19,0,2.0,1,2,1,1,65.85,High Risk
EMP_9164,49.0,Divorced,26.0,Sales,HR Manager,Travel_Rarely,Other,8219.0,8,0,2.0,4,4,1,1,66.38,High Risk
EMP_2598,46.0,Married,9.0,Sales,Software Engineer,Non-Travel,Arts,19835.0,16,10,4.0,4,4,1,1,65.04,High Risk
EMP_8917,26.0,Married,20.0,Finance,HR Manager,Travel_Frequently,Other,22365.0,17,2,1.0,3,2,1,1,67.07,High Risk
EMP_9154,52.0,Single,6.0,Operations,Marketing Manager,Non-Travel,Life Sciences,10525.0,5,5,2.0,1,3,1,1,70.84,High Risk
EMP_4265,26.0,Divorced,19.0,Marketing,Paralegal,Travel_Rarely,Medical,12896.0,14,1,4.0,4,4,1,1,62.42,High Risk
EMP_3879,29.0,Single,2.0,Sales,HR Manager,Travel_Rarely,MBA,6832.0,1,0,2.0,4,4,1,1,67.44,High Risk
EMP_4626,32.0,Married,20.0,Manufacturing,IT Manager,Travel_Rarely,Marketing,22501.0,9,7,1.0,2,2,1,1,60.29,High Risk
EMP_7328,25.0,Married,24.0,Operations,Research Scientist,Non-Travel,Life Sciences,5355.0,18,1,2.0,3,3,1,1,60.79,High Risk
EMP_8992,59.0,Married,26.0,Operations,Production Technician,Travel_Rarely,Other,22253.0,10,2,2.0,3,1,1,1,71.34,High Risk
EMP_3722,23.0,Unknown,4.0,IT,Legal Counsel,Non-Travel,Medical,5342.0,5,3,1.0,4,1,1,1,67.97,High Risk
EMP_6699,45.0,Married,4.0,Manufacturing,Lab Technician,Travel_Frequently,MBA,13974.5,11,6,4.0,3,2,1,1,69.65,High Risk
EMP_4664,47.0,Divorced,2.0,Finance,Research Scientist,Travel_Rarely,MBA,12935.0,9,1,3.0,1,1,1,1,61.48,High Risk
EMP_8557,59.0,Married,17.0,Marketing,Support Specialist,Travel_Frequently,Medical,13329.0,5,0,3.0,1,3,1,1,67.27,High Risk
EMP_5263,45.0,Married,20.0,Human Resources,Marketing Manager,Non-Travel,Medical,19607.0,20,3,3.0,3,1,1,1,62.46,High Risk
EMP_6580,56.0,Divorced,9.0,Operations,Lab Technician,Non-Travel,Medical,19126.0,16,9,2.0,1,3,1,1,68.98,High Risk
EMP_8151,38.0,Divorced,29.0,IT,Marketing Manager,Non-Travel,Marketing,18500.0,11,4,4.0,2,1,1,1,67.18,High Risk
EMP_8788,60.0,Divorced,19.0,Legal,Manufacturing Director,Non-Travel,MBA,13974.5,2,0,2.0,3,3,1,1,61.99,High Risk
EMP_3223,40.0,Single,29.0,Manufacturing,Marketing Executive,Travel_Frequently,Medical,9015.0,7,6,2.0,3,2,1,1,63.36,High Risk
EMP_9256,42.0,Single,22.0,Human Resources,Sales Executive,Non-Travel,Technical Degree,6395.0,4,4,3.0,1,3,1,1,62.27,High Risk
EMP_5133,46.0,Married,11.0,Marketing,Paralegal,Travel_Frequently,Medical,10064.0,4,1,4.0,3,4,1,1,64.5,High Risk
EMP_2327,22.0,Married,8.0,Human Resources,IT Manager,Travel_Frequently,Technical Degree,23398.0,18,0,1.0,3,2,1,1,67.44,High Risk
EMP_2362,57.0,Married,23.0,Finance,Customer Service Rep,Travel_Frequently,Arts,10389.0,13,4,1.0,3,3,1,1,70.57,High Risk
EMP_5399,47.0,Divorced,14.0,Human Resources,Operations Manager,Non-Travel,MBA,16191.0,20,8,4.0,3,3,1,1,64.62,High Risk
EMP_8501,53.0,Single,25.0,Manufacturing,Marketing Manager,Non-Travel,Life Sciences,13078.0,5,2,1.0,2,3,1,1,72.2,High Risk
EMP_2399,45.0,Married,10.0,Sales,Accountant,Travel_Rarely,Life Sciences,8300.0,2,0,2.0,1,3,1,1,60.12,High Risk
EMP_6662,29.0,Single,5.0,Customer Support,Paralegal,Non-Travel,Technical Degree,3793.0,15,2,1.0,3,3,1,1,63.65,High Risk
EMP_4692,40.0,Divorced,19.0,IT,Manufacturing Director,Non-Travel,Medical,3636.0,2,0,1.0,2,3,1,1,68.69,High Risk
EMP_8465,54.0,Single,16.0,Marketing,Marketing Manager,Non-Travel,Other,13122.0,7,3,3.0,3,1,1,1,74.2,High Risk
EMP_8468,49.0,Married,16.0,Legal,Customer Service Rep,Travel_Frequently,Arts,9154.0,8,1,1.0,4,4,1,1,71.3,High Risk
EMP_4684,35.0,Divorced,22.0,IT,Supply Chain Manager,Travel_Rarely,Other,3391.0,1,1,2.0,3,3,1,1,68.02,High Risk
EMP_8453,47.0,Divorced,19.0,Unknown,Marketing Manager,Travel_Frequently,Other,18915.0,7,0,3.0,3,2,1,1,65.08,High Risk
EMP_4215,33.0,Married,24.0,Operations,Support Specialist,Travel_Rarely,Life Sciences,14912.0,20,7,2.0,1,2,1,1,64.52,High Risk
EMP_1110,52.0,Single,18.0,Finance,IT Manager,Non-Travel,MBA,4970.0,20,2,4.0,3,4,1,1,65.11,High Risk
EMP_4763,44.0,Married,20.0,Finance,Lab Technician,Travel_Rarely,MBA,5898.0,2,2,2.0,3,4,1,1,65.69,High Risk
EMP_9378,60.0,Single,13.0,Marketing,Production Technician,Non-Travel,Medical,13071.0,2,1,4.0,4,2,1,1,60.07,High Risk
EMP_3445,30.0,Married,2.0,Human Resources,IT Manager,Travel_Rarely,Medical,23776.0,7,0,3.0,4,3,1,1,61.71,High Risk
EMP_1189,41.0,Unknown,9.0,Finance,Marketing Manager,Non-Travel,Life Sciences,13974.5,12,0,4.0,2,4,1,1,65.66,High Risk
EMP_6316,32.0,Married,19.0,Marketing,Legal Counsel,Travel_Frequently,Medical,6700.0,5,1,4.0,3,2,1,1,62.45,High Risk
EMP_7459,31.0,Unknown,8.0,Manufacturing,Manufacturing Director,Travel_Rarely,Marketing,14002.0,20,10,1.0,3,3,1,1,64.25,High Risk
EMP_8679,51.0,Divorced,29.0,Operations,HR Manager,Travel_Frequently,MBA,11000.0,3,1,1.0,2,3,1,1,70.17,High Risk
EMP_5714,25.0,Married,15.0,Customer Support,Support Specialist,Travel_Frequently,Other,50000.0,11,1,1.0,2,4,1,1,65.3,High Risk
EMP_5435,25.0,Married,13.0,Human Resources,HR Manager,Travel_Rarely,Other,5019.0,11,7,2.0,3,1,1,1,67.2,High Risk
EMP_4238,34.0,Divorced,18.0,Marketing,Software Engineer,Travel_Frequently,Technical Degree,3279.0,17,2,4.0,1,1,1,1,64.33,High Risk
EMP_3977,29.0,Married,23.0,Customer Support,Marketing Manager,Travel_Rarely,Arts,9440.0,1,0,4.0,4,4,1,1,71.4,High Risk
EMP_3331,28.0,Married,15.0,IT,Software Engineer,Travel_Rarely,Life Sciences,19630.0,13,1,1.0,1,2,1,1,61.84,High Risk
EMP_4779,40.0,Unknown,28.0,Manufacturing,HR Manager,Travel_Frequently,Medical,13919.0,3,0,4.0,3,4,1,1,71.24,High Risk
EMP_1596,52.0,Divorced,18.0,Unknown,Marketing Manager,Travel_Rarely,MBA,16434.0,15,4,2.0,2,1,1,1,66.11,High Risk
EMP_2361,47.0,Married,14.0,Unknown,Sales Executive,Non-Travel,Life Sciences,17854.0,12,0,2.0,1,4,1,1,61.62,High Risk
EMP_7566,34.0,Single,23.0,Operations,Customer Service Rep,Travel_Rarely,MBA,11369.0,19,10,3.0,3,4,1,1,61.38,High Risk
EMP_2744,33.0,Divorced,27.0,IT,Supply Chain Manager,Non-Travel,Technical Degree,21204.0,15,5,2.0,4,3,1,1,68.59,High Risk
EMP_6596,33.0,Divorced,10.0,Legal,Paralegal,Travel_Rarely,Life Sciences,18638.0,4,2,2.0,4,2,1,1,64.8,High Risk
EMP_1087,37.0,Single,16.0,Customer Support,Paralegal,Travel_Frequently,Other,14609.0,20,10,1.0,4,3,1,1,67.35,High Risk
EMP_2995,24.0,Married,1.0,Unknown,Paralegal,Non-Travel,Life Sciences,23296.0,3,0,2.0,2,1,1,1,64.31,High Risk
EMP_5384,52.0,Married,1.0,IT,Supply Chain Manager,Travel_Rarely,Marketing,15684.0,4,3,4.0,1,4,1,1,66.42,High Risk
EMP_1224,42.0,Unknown,25.0,IT,IT Manager,Non-Travel,Life Sciences,7496.0,12,3,4.0,3,3,1,1,63.6,High Risk
EMP_9140,49.0,Single,5.0,Legal,Operations Manager,Travel_Rarely,Arts,17990.0,12,5,2.0,3,4,1,1,67.08,High Risk
EMP_3828,33.0,Married,23.0,Sales,Production Technician,Travel_Frequently,Medical,5488.0,15,3,2.0,4,4,1,1,60.44,High Risk
EMP_3118,43.0,Married,10.0,Manufacturing,Lab Technician,Non-Travel,Medical,21210.0,3,2,3.0,3,4,1,1,63.71,High Risk
EMP_2348,58.0,Married,4.0,Manufacturing,Lab Technician,Travel_Frequently,Marketing,11156.0,7,5,2.0,4,2,1,1,70.8,High Risk
EMP_7444,52.0,Single,13.0,Legal,Paralegal,Non-Travel,Life Sciences,4939.0,16,9,4.0,1,3,1,1,67.24,High Risk
EMP_6530,51.0,Single,19.0,Unknown,Marketing Executive,Non-Travel,Medical,8591.0,15,9,1.0,4,3,1,1,64.21,High Risk
EMP_4568,43.0,Divorced,24.0,Human Resources,Lab Technician,Non-Travel,Life Sciences,6840.0,9,3,3.0,4,2,1,1,66.1,High Risk
EMP_8210,60.0,Unknown,15.0,Marketing,Manufacturing Director,Non-Travel,Other,3283.0,13,5,2.0,2,2,1,1,66.88,High Risk
EMP_4764,22.0,Married,1.0,Customer Support,Software Engineer,Travel_Rarely,Life Sciences,9686.0,7,1,2.0,4,4,1,1,62.58,High Risk
EMP_4879,46.0,Single,7.0,Manufacturing,Production Technician,Travel_Frequently,Technical Degree,19279.0,10,7,1.0,4,1,1,1,65.02,High Risk
EMP_9354,47.0,Married,9.0,Finance,Sales Representative,Travel_Rarely,Life Sciences,24622.0,10,0,3.0,1,4,1,1,63.35,High Risk
EMP_9091,26.0,Married,22.0,Finance,Software Engineer,Non-Travel,Marketing,18181.0,14,2,4.0,3,2,1,1,61.17,High Risk
EMP_1297,56.0,Divorced,24.0,Unknown,Sales Representative,Travel_Rarely,Medical,9842.0,7,1,2.0,2,2,1,1,64.96,High Risk
EMP_8155,33.0,Married,19.0,Marketing,Sales Representative,Travel_Rarely,Life Sciences,5991.0,16,3,1.0,2,3,1,1,63.55,High Risk
EMP_4031,27.0,Married,22.0,Sales,Software Engineer,Travel_Rarely,Life Sciences,8413.0,19,0,1.0,2,4,1,1,64.57,High Risk
EMP_8304,47.0,Married,24.0,Legal,Customer Service Rep,Travel_Frequently,Marketing,9845.0,7,0,2.0,4,3,1,1,66.59,High Risk
EMP_2227,40.0,Married,21.0,Sales,Support Specialist,Travel_Rarely,Other,24499.0,11,7,4.0,3,1,1,1,64.79,High Risk
EMP_2406,29.0,Married,17.0,Unknown,Lab Technician,Non-Travel,MBA,3005.0,20,7,1.0,1,4,1,1,62.33,High Risk
EMP_2137,41.0,Divorced,24.0,Human Resources,Sales Representative,Travel_Frequently,Marketing,13004.0,8,2,3.0,1,4,1,1,64.38,High Risk
EMP_5315,25.0,Single,28.0,Human Resources,Finance Analyst,Travel_Rarely,Arts,11655.0,17,9,4.0,4,2,1,1,65.75,High Risk
EMP_5840,30.0,Married,14.0,Sales,Lab Technician,Travel_Frequently,Life Sciences,4682.0,8,2,1.0,4,1,1,1,63.82,High Risk
EMP_9179,44.0,Married,7.0,Human Resources,IT Manager,Non-Travel,Medical,13974.5,2,1,2.0,2,3,1,1,65.37,High Risk
EMP_6350,29.0,Married,8.0,Unknown,Support Specialist,Travel_Rarely,Other,3639.0,3,0,2.0,2,2,1,1,60.09,High Risk
EMP_8392,34.0,Married,8.0,Human Resources,Customer Service Rep,Travel_Frequently,Life Sciences,10044.0,11,6,3.0,1,1,1,1,64.89,High Risk
EMP_8809,46.0,Married,30.0,Sales,Production Technician,Non-Travel,Other,8897.0,1,0,2.0,3,2,1,1,64.9,High Risk
EMP_4560,52.0,Divorced,23.0,Unknown,Customer Service Rep,Travel_Rarely,Medical,21372.0,14,7,4.0,3,4,1,1,65.45,High Risk
EMP_5007,58.0,Single,1.0,Manufacturing,Support Specialist,Travel_Rarely,Medical,3559.0,19,0,1.0,4,4,1,1,64.25,High Risk
EMP_7170,52.0,Divorced,12.0,Sales,Finance Analyst,Travel_Rarely,Marketing,15153.0,15,1,3.0,3,2,1,1,67.39,High Risk
EMP_1425,56.0,Unknown,2.0,Finance,Support Specialist,Travel_Rarely,Technical Degree,24640.0,10,0,3.0,1,3,1,1,64.99,High Risk
EMP_3590,54.0,Divorced,9.0,Human Resources,Marketing Executive,Travel_Rarely,Other,18253.0,40,10,1.0,3,3,1,1,66.03,High Risk
EMP_7621,27.0,Divorced,8.0,Customer Support,Marketing Executive,Travel_Rarely,Technical Degree,4025.0,14,3,2.0,4,2,1,1,65.6,High Risk
EMP_6719,36.0,Married,23.0,Customer Support,Production Technician,Non-Travel,Marketing,13974.5,20,0,1.0,2,4,1,1,71.52,High Risk
EMP_9316,55.0,Married,8.0,Sales,Accountant,Non-Travel,MBA,24732.0,13,7,4.0,2,3,1,1,64.92,High Risk
EMP_9852,51.0,Divorced,5.0,Legal,HR Manager,Non-Travel,Medical,21886.0,11,2,4.0,4,1,1,1,65.02,High Risk
EMP_1889,23.0,Divorced,15.0,IT,Supply Chain Manager,Non-Travel,Technical Degree,13869.0,2,0,1.0,3,4,1,1,62.99,High Risk
EMP_2730,43.0,Married,5.0,Customer Support,Finance Analyst,Travel_Rarely,Medical,6039.0,16,10,2.0,2,1,1,1,64.48,High Risk
EMP_1162,60.0,Unknown,9.0,Finance,Customer Service Rep,Travel_Frequently,Other,7533.0,1,1,1.0,3,3,1,1,71.99,High Risk
EMP_6998,32.0,Married,14.0,IT,Research Scientist,Travel_Frequently,Other,23013.0,7,3,1.0,3,1,1,1,68.78,High Risk
EMP_2276,51.0,Married,23.0,Unknown,Operations Manager,Travel_Frequently,Medical,13974.5,19,2,4.0,1,1,1,1,66.84,High Risk
EMP_8491,60.0,Married,14.0,IT,Operations Manager,Non-Travel,Life Sciences,8184.0,8,0,2.0,1,2,1,1,65.57,High Risk
EMP_8466,55.0,Married,23.0,Sales,Software Engineer,Travel_Rarely,Life Sciences,11280.0,7,3,2.0,4,1,1,1,65.9,High Risk
EMP_9359,37.0,Divorced,27.0,Operations,Operations Manager,Travel_Frequently,Medical,13746.0,6,2,3.0,1,3,1,1,67.1,High Risk
EMP_1573,30.0,Married,19.0,Unknown,Marketing Manager,Travel_Frequently,Arts,9757.0,6,0,3.0,2,4,1,1,68.31,High Risk
EMP_7518,53.0,Married,5.0,Legal,Operations Manager,Travel_Frequently,Life Sciences,23767.0,10,9,1.0,3,3,1,1,64.64,High Risk
EMP_5657,26.0,Married,8.0,Marketing,Staff,Travel_Rarely,Medical,19322.0,4,2,2.0,3,2,1,1,65.19,High Risk
